@relation train

@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 {1,2,3,}

@data
1.270206,0.199081,-0.235785,1.383707,1.488458,1.365006,0.186947,-0.053350,1.285790,1.752252,0.767192,1.222956,0.107236,0.451987,-0.738420,1.619853,0.483462,-0.801110,-1.627090,-1.752854,-1.524252,-1.905558,-1.627491,-1.149772,0.153078,-1.650312,-1.186263,-1.737773,-0.241445,-0.224374,1.173948,2
-1.377070,0.042413,-0.018594,-1.273827,-1.342286,-0.705404,-0.596510,0.453384,-1.658257,-1.281064,-1.700280,-1.301672,1.081109,-1.249097,-0.559887,-1.096892,-1.549883,-0.559886,1.792363,1.294736,1.736473,1.357364,1.844939,2.173378,-1.047430,1.729631,2.175385,1.471769,1.747729,1.471769,0.127342,1
0.609749,-1.168871,-0.993708,0.587955,0.078195,0.137446,0.336919,0.399650,-0.345967,-0.130780,-0.844571,-0.404757,-1.315849,0.943644,-0.055326,0.179659,0.199182,-0.029193,-1.217528,-1.125945,-1.279157,-1.166457,-1.166055,-1.168873,-0.374497,-0.976184,-1.084325,-1.025312,-1.152888,-1.023905,0.459183,2
0.689661,-0.769714,-0.641679,0.894162,1.227681,-0.597152,-0.784352,-0.845514,0.815376,0.993656,0.578435,0.178452,-0.468585,0.796316,0.213920,0.132500,0.959536,0.199051,0.867651,1.111368,0.986250,1.199933,0.814369,0.750443,-0.981482,0.565515,0.700378,0.794836,0.562440,0.794835,0.421169,3
-0.686233,-0.293168,-0.273122,-0.490490,-0.950166,0.083271,0.101727,0.221570,-0.813476,-0.718383,-0.399269,-0.446286,0.724908,0.262999,0.285256,0.129574,0.280833,-0.342830,0.586215,0.219961,0.397791,0.348158,0.628719,0.707386,-0.496029,0.509982,0.769663,0.355758,0.709346,0.522960,-1.161240,1
0.822030,-1.352541,-0.784382,0.736761,1.376768,0.284582,0.160839,-0.030690,1.234117,1.359980,1.244875,0.737403,-0.417153,0.731584,0.277023,1.099707,0.689118,0.328675,0.103376,1.785728,-0.034514,2.379962,-0.102260,0.178010,-1.712040,0.016710,0.376558,-0.296173,0.216262,-0.080384,0.586350,2
-0.678200,0.880851,3.024070,-1.104432,-2.204740,1.152182,2.594904,2.283858,0.184685,0.236056,0.191230,0.424622,1.240652,-0.489475,1.245679,0.742953,0.342016,1.245677,1.270307,1.253418,1.449658,1.425524,0.884992,1.346109,-0.542243,0.951956,1.446537,0.249004,0.951957,0.249004,0.000000,2
0.075348,-0.118767,-0.122185,-0.276681,-0.178211,0.219770,0.246552,0.268699,0.102753,-0.206199,-0.073277,0.027093,0.017437,0.372688,0.108020,0.187973,0.469539,0.010823,-0.652746,-0.564048,-0.571117,-0.479873,-0.586295,-0.692457,0.064062,-0.603777,-0.605416,-0.530128,0.179709,0.138370,2.161769,3
0.550717,-0.553573,-0.222827,0.497588,1.198326,0.371421,0.485564,0.608633,0.956712,0.875844,0.872910,0.860151,0.017608,0.720938,0.069849,0.546154,0.801290,-0.646896,0.542595,0.175476,0.624901,0.469418,0.912165,0.810571,0.429628,0.511360,-0.407059,0.343976,0.721631,0.690766,0.578155,1
-0.583752,-0.762094,-0.229502,-0.566904,-0.315888,-0.373884,0.136270,0.211869,-0.354512,-0.291559,-0.522771,-0.079227,0.973401,0.494431,0.314581,0.134289,0.519583,0.930443,0.003811,0.385837,0.217338,0.471247,-0.016757,-0.013190,0.664509,-0.293992,-0.026326,0.061820,0.584366,0.566319,-0.623904,1
0.548576,-1.325800,-1.299563,0.574725,-0.029414,-0.097199,-0.008853,0.005407,-0.450348,-0.020837,-0.870015,-0.478918,-1.405422,-1.678767,-0.036966,0.226064,-1.724103,0.032602,-2.120093,-2.692315,-1.988002,-2.505022,-2.128234,-1.382904,-1.931197,-2.101394,-1.342588,-2.669492,-1.751348,-1.751445,-1.164965,2
0.515411,0.261973,0.168641,0.463478,-0.204500,0.925837,0.934073,0.144081,0.109508,0.146715,-0.034888,0.525163,-0.715619,0.556399,-0.123985,0.645971,0.126417,-0.123985,0.360614,0.482709,0.330446,0.564791,0.335803,0.279285,0.423888,0.322794,0.396895,0.284622,0.326846,0.284622,0.124779,3
-0.353808,-0.305040,-0.243134,-0.311002,0.071606,0.046388,0.093879,0.158376,-0.019410,0.040343,-0.144744,0.081658,0.772942,0.355065,0.303252,0.033764,0.412317,-0.094425,-0.452218,-0.485654,-0.377333,-0.436293,-0.354863,-0.356493,0.031116,-0.427919,-0.490831,-0.403570,0.261199,0.193310,1.441800,3
0.008466,-0.433881,-0.118727,-0.127383,-0.789408,2.047609,1.800609,1.323990,0.762999,1.148665,0.090568,1.222856,1.071860,-1.559939,0.056074,1.829560,-1.446236,0.167695,2.064098,1.219639,1.895916,1.638951,1.850367,2.517898,1.339472,1.776579,2.422489,0.847353,-1.448248,-1.446938,-0.913107,1
-1.307302,0.185580,-0.081405,-1.138613,-0.890129,-1.213104,-0.920431,-0.342408,-1.195916,-0.885143,-1.315950,-1.135093,1.323389,-1.004033,0.012064,-1.438496,-1.396372,0.012064,1.159421,0.660588,1.117906,0.736447,1.106943,1.342189,0.562470,1.208178,1.072361,1.021291,1.222556,1.021291,0.127342,1
0.102009,-0.258253,-0.283336,0.342770,-0.231392,-0.555985,0.281798,1.490570,-0.072427,-0.211708,-0.040753,-0.117480,-0.426673,0.702279,-0.000160,0.484750,0.644664,0.126609,1.149871,0.962984,1.224167,1.029333,0.988719,1.173900,1.085431,1.011339,1.114484,0.466462,0.673346,0.609447,-1.079493,1
0.397891,-0.459546,-0.481342,0.342157,0.206792,-0.619490,-0.436505,0.321085,-0.003530,0.108774,-0.125865,-0.682553,-0.763301,0.291288,0.173617,-0.312721,0.062241,0.158748,-0.440023,-0.528370,-0.410016,-0.315023,-0.414015,-0.440436,0.250040,-0.494832,-0.470534,-0.755468,-0.281215,-0.755468,-1.109094,1
0.257148,0.057041,0.442416,-0.410990,-0.593946,1.673333,2.165536,2.208661,0.224294,-0.054454,0.160206,-0.101295,-0.260164,-0.138512,-0.237746,0.082055,0.373894,-0.237745,-0.913061,-0.859970,-0.956734,-0.963144,-0.965547,-1.115793,1.377775,-0.956349,-1.013350,-0.760293,-0.956350,-0.760293,0.000000,3
-1.082314,-0.360232,-0.571689,-1.076786,-0.570060,-0.479622,-0.669516,-0.721268,-0.827349,-0.679588,-0.883878,-0.642190,1.215218,-1.051554,-0.605970,-0.244963,-0.708772,-0.605970,-0.143266,-0.178030,-0.027869,-0.084809,-0.016643,0.124126,0.009215,-0.195985,-0.077272,-0.407692,-0.193793,-0.407692,0.124779,3
-0.309303,-0.055780,-0.312249,0.075522,0.573689,0.225008,-0.187259,-0.202117,0.796627,0.453545,0.752987,1.211999,0.784312,-0.030818,-1.165053,0.523605,0.444044,-1.165052,1.170681,1.289910,1.266692,1.351232,1.074371,1.050146,-0.525042,1.112674,1.098600,0.966552,1.112676,0.966552,0.000000,3
1.628095,-0.392573,-0.310932,0.839785,1.108251,1.473076,1.615130,1.653027,2.345285,2.496783,1.069850,3.800665,0.082134,2.113563,-0.595414,3.975391,2.962440,-0.595414,-1.232507,-0.993234,-1.676054,-1.454678,-1.371037,-0.853437,0.294686,-1.037879,-1.068742,-0.765833,-1.037881,-0.765832,0.257576,3
0.183268,0.333239,-0.424039,0.031407,2.208158,0.266909,0.130258,0.039206,1.757381,2.255911,0.886844,2.703573,1.188778,0.391880,0.742773,2.899007,2.240026,0.738248,-1.596730,-2.253498,-1.333947,-2.173170,-1.397376,-1.054268,-0.331329,-1.803923,-1.286090,-2.194987,-1.786434,-2.168044,0.324983,3
-0.392482,-1.029636,-0.486258,-0.471229,-0.294847,-0.106412,-0.203977,-0.152686,-0.366184,-0.509239,-0.228617,-0.700729,0.300215,-0.240902,0.440929,-0.638723,-0.121934,0.406235,3.554768,3.204921,3.495466,3.451015,3.015317,2.268782,-0.048209,3.212560,2.737553,2.273300,3.087001,2.273299,-1.547079,1
0.008910,0.885545,1.145650,-0.123683,-2.412235,-1.322582,-1.896013,-1.626688,-0.420380,-1.124537,-0.034925,-0.006150,0.133234,-1.581855,0.658035,0.062303,-0.109287,0.658034,1.211898,1.504946,1.064524,1.351232,1.278348,1.050146,-0.842177,1.319566,1.098600,1.614121,1.319568,1.614120,0.000000,3
-2.421584,-0.554126,-0.147710,-2.044899,-3.058447,-0.754352,-1.013452,-1.137305,-2.374942,-1.700378,-2.772041,-1.881131,1.250705,-1.567177,-0.190245,-2.020368,-2.497586,-0.159904,1.697160,1.245978,1.561248,1.607082,1.431054,1.847859,-0.746099,1.490167,1.985583,1.338465,1.912399,1.341280,0.459183,1
-0.872677,0.899539,0.167897,-1.051151,-3.362653,1.560236,0.563506,0.074968,-1.672633,-2.055050,-1.657554,-1.148765,-0.147921,-4.008270,-0.213447,-0.625513,-1.391547,-0.192376,0.812671,-0.013872,0.812462,0.126005,0.758846,0.937612,0.654154,1.043710,0.913372,0.106251,1.040595,0.106251,0.164557,1
1.555914,0.078046,0.225330,1.429147,0.875693,0.047540,-0.142231,0.092659,0.417163,0.210622,-0.376659,-1.715356,-1.966083,0.751007,0.361057,-1.576926,0.241143,0.172642,-0.542826,-0.491555,-0.570082,-0.853053,-0.492248,0.084866,0.813928,-0.453253,0.087721,-0.329208,0.123281,-0.102310,-2.037977,1
0.087625,-0.636269,-0.561897,0.140261,0.974716,0.169535,0.267211,0.176974,0.633646,0.442949,0.276963,0.837240,0.309595,-0.049774,-0.501227,0.644805,0.224938,-0.520116,-0.602230,-0.888380,-0.463127,-1.055571,-0.456490,-0.253871,-1.500724,-0.705082,-0.293530,-0.735261,-0.691753,-0.718392,0.324983,2
0.391235,0.056536,-0.292967,0.479522,0.871762,0.464975,0.517563,0.330455,0.712633,0.535799,0.707768,0.692365,-0.187912,0.265191,-1.238742,-0.038596,0.541881,-1.251408,-1.141426,-0.349837,-1.302280,-1.127752,-1.332534,-1.042405,-0.151510,-0.989323,-1.112172,-0.025543,-1.001750,-0.025543,0.256262,2
-0.409120,-0.809433,-0.701856,-0.486630,-0.713436,0.707264,0.802287,1.049642,-0.737495,-0.173888,-1.024913,-0.717277,0.167334,-0.104130,-0.263743,-0.231171,-0.437259,-0.263743,-0.925818,-1.049441,-0.765946,-0.942836,-0.870043,-0.725894,-1.225068,-1.073769,-0.870345,-1.110965,-1.073770,-1.110964,0.115478,3
-0.444145,1.027424,0.352441,-0.204802,0.137405,0.142573,0.099213,-0.113278,-0.436968,-0.729512,0.000305,-0.493475,0.540776,-0.801594,-1.028632,-0.992591,-0.796917,-1.044113,-0.314701,0.665815,-0.616849,-0.618977,0.116746,-0.674512,-0.151510,-0.188968,-0.684393,1.123933,-0.183992,1.123933,0.161347,3
0.298064,2.402886,0.410256,0.387748,0.463316,-0.250010,0.230759,0.392372,0.671969,0.341232,1.011442,-0.003607,0.031434,0.659674,1.404718,-0.442828,0.750352,1.753056,-1.564962,-0.999175,-0.646083,-0.846257,-1.746117,-1.828055,-0.859257,-1.860924,-2.343070,-0.788623,0.576605,0.597373,-0.060966,2
1.545660,-0.429638,-0.151209,1.541541,1.236528,0.054656,-0.005518,-0.422259,1.046728,0.704590,0.805092,-1.910386,-1.771254,1.441614,-0.192386,-0.917444,0.623592,-0.192386,0.733804,0.634771,0.709880,0.716944,0.702116,0.688999,-1.220645,0.812751,0.589372,0.694898,0.812752,0.694898,0.000000,2
-0.254041,-0.079911,-0.292907,-0.192858,-0.001938,0.095883,-0.053684,-0.099557,-0.442215,-0.541972,-0.476708,-0.057426,0.052494,-0.273233,-0.709778,-0.272569,-0.702811,-0.731080,0.993425,0.964221,0.961881,0.874898,0.954810,0.983122,-0.421284,0.943159,1.004433,1.113679,0.950208,1.117901,0.324983,3
0.052931,-0.560841,-0.375794,-0.130791,-0.026030,1.112774,1.533498,1.669615,0.317859,0.883193,-0.022667,0.847987,0.165283,0.532070,-0.025937,1.401299,0.889637,-0.025937,0.173355,0.619662,0.176794,0.839672,0.160909,0.641769,1.394362,0.206942,0.746602,-0.391296,0.206943,-0.391295,0.000000,1
0.887757,0.013552,-0.072563,0.866958,0.348429,0.631433,0.470836,-0.213638,0.603457,0.591051,0.394906,1.217327,-0.967962,0.967892,-0.521363,1.051251,0.565968,-0.521363,-0.414649,-0.343222,-0.386190,-0.247205,-0.369088,-0.496502,-0.198126,-0.368908,-0.393387,-0.407692,-0.367340,-0.407692,0.124779,3
0.794625,-0.616193,-0.628077,0.733614,1.002312,-0.070104,-0.136652,0.451202,0.632731,0.639758,0.462161,0.339392,-0.549220,0.755772,0.954038,0.495215,0.572724,0.939199,0.416539,0.642894,0.587323,0.334254,0.609638,0.240068,-1.877111,0.141376,0.114927,0.794836,0.140613,0.794835,0.303478,1
-1.268698,0.985795,1.070855,-1.126851,-1.405118,-1.677153,-1.940548,-2.158195,-1.516911,-1.336155,-1.364205,-1.959344,1.229392,-1.375163,2.100694,-1.970404,-1.462320,2.100692,1.593111,2.245958,1.324095,2.288680,2.336835,1.342189,1.814581,1.468955,1.072361,2.598215,1.485143,2.598215,0.127342,1
-1.033758,0.153953,-0.087071,-0.910116,-0.617761,-1.277544,-1.406729,-1.505147,-0.904265,-0.646644,-0.900395,-0.754322,1.270711,-0.869985,-0.215176,-0.542776,-0.764878,-0.215176,0.993998,0.819135,1.324095,0.891676,0.860955,0.788062,0.025837,0.686655,0.520870,0.795972,0.697363,0.795971,0.127342,3
-1.354652,0.462230,0.692376,-1.347516,-0.857386,-0.164529,-0.039145,0.060525,-0.960060,-0.830063,-0.944438,-1.300265,1.809456,-1.177821,1.947585,-0.617259,-0.729823,1.947583,0.848419,0.619662,0.813246,0.839672,0.884992,1.346109,-0.542243,0.951956,-1.353244,0.889315,0.951957,0.889314,0.000000,2
-0.796153,-0.451273,-0.269252,-0.981925,-0.851083,0.462491,0.973762,1.746219,-1.029839,-0.662779,-1.179630,-0.803210,-0.228929,0.161473,-0.598079,-1.087442,0.115560,-0.650746,1.781003,1.360181,1.801919,1.380889,1.718873,1.901342,-0.191350,1.687408,1.592306,1.677455,0.810932,0.713567,-0.796961,3
-0.326634,-0.801270,-0.880630,-0.276792,0.130831,0.353969,-0.210602,-0.407451,-0.187892,0.074101,-0.452721,0.654133,0.392825,-0.101828,-0.748272,0.448016,0.086399,-0.748271,-1.435378,-1.428643,-1.415377,-1.403005,-1.404212,-1.453577,0.307524,-1.411753,-1.475590,-1.381191,-1.411755,-1.381191,0.000000,2
-0.696819,-0.850229,-0.882249,-0.713317,-0.066296,0.324996,0.503861,0.858895,-0.359086,-0.453917,-0.790455,-0.370717,0.412498,-0.511110,-0.179377,-1.015261,-0.530531,-0.179377,-1.776479,-1.881232,-2.233700,-2.124312,-1.371037,-1.355459,-1.276942,-1.397176,-1.513993,-1.602962,-1.397178,-1.602961,0.257576,2
0.246411,0.034029,0.224556,0.365661,0.142814,-0.458128,-0.254383,-0.166449,0.248754,0.176824,0.198539,0.546083,-0.196427,0.039333,-1.210493,0.316190,-0.033003,-1.210492,-1.305392,-1.281566,-1.096090,-1.503636,-1.287295,-0.062612,-1.704198,-1.283074,0.046662,-1.031646,-1.283075,-1.031645,0.000000,2
0.881453,0.218081,0.173647,0.556237,-0.158125,-0.629955,-0.444417,-0.181780,0.530793,-0.201283,0.241083,0.936494,0.094711,0.360343,0.716856,-0.836708,0.263501,0.551512,-1.047128,0.768769,-1.297756,-0.959253,-1.107044,-1.252414,-0.298345,-1.072763,-1.121119,0.946356,0.037119,0.779354,1.164856,1
-0.030562,0.124859,-0.051367,-0.057864,-0.013315,-0.236981,-0.206943,0.002911,-0.431589,0.027525,-0.242159,0.137405,-0.114444,0.221721,-0.339845,0.517955,-0.137194,-0.339844,0.100661,-0.053134,0.195945,0.072179,-0.006000,0.156949,1.045621,0.014511,0.188183,-0.130710,0.014511,-0.130710,0.115478,2
1.680874,-0.204630,-0.185087,0.699514,1.110362,0.152666,0.183157,0.160538,1.072564,1.440405,0.104733,0.778600,-1.820615,0.855267,-0.492792,-0.203907,0.469418,-1.212703,-0.594599,-0.524851,-0.522671,-0.523453,-0.528429,-0.412489,-1.616234,-0.545158,-0.605416,-0.445753,0.220454,0.175004,-0.441217,3
0.961979,-1.009128,-1.095083,1.210694,1.215517,0.593513,-0.172139,-0.379353,0.939833,1.118807,0.668099,0.983723,-0.958683,1.123333,-0.817336,0.291891,0.801150,-0.817336,-1.148966,-0.766286,-1.149975,-1.281464,-1.352942,-1.428344,-0.153038,-1.138611,-0.857899,-0.780952,-1.140824,-0.780952,0.127342,2
0.939088,-1.431960,-1.470666,0.945956,1.055171,0.029346,0.140472,0.133414,0.450107,0.871662,-0.168198,0.706711,-0.966092,-1.559939,0.056074,1.340880,-1.446236,0.167695,-2.379563,-2.565344,-2.075967,-2.600526,-2.058868,-1.362395,-0.101094,-2.177194,-1.300566,-2.298735,-1.448248,-1.446938,-0.913107,3
-0.510173,-0.739022,-0.784463,-0.533638,0.915443,0.032211,0.353044,0.687912,0.814542,0.808961,0.339785,1.612815,1.167365,-0.419365,0.101426,1.247587,0.418479,0.101426,0.186324,-0.053134,0.195945,0.072179,0.210009,0.377655,0.036442,0.232166,0.399891,0.065353,0.232166,0.065353,0.115478,3
-0.538141,0.146514,-0.606493,-0.566280,-0.286030,1.254522,0.285568,0.112725,-0.458813,-0.497406,-0.390925,-0.572925,0.620065,-0.931661,-0.535940,-0.302718,-0.095978,-0.557856,-0.760807,-0.857658,-0.616849,-0.873350,-0.607899,-0.306599,0.003443,-0.589150,-0.684393,-0.600259,-0.592871,-0.600258,0.256262,1
0.544444,1.297148,1.192799,1.115491,-0.286462,-1.584565,-1.687914,-1.441511,-0.719168,-0.421787,-0.628419,-1.996641,-1.536514,0.628721,2.259131,-1.784623,-0.508927,2.272097,-0.764587,-0.888380,-1.017274,-1.055571,-0.534904,-0.908739,1.557725,-0.430372,-0.217177,-0.735261,-0.418088,-0.718392,0.257598,1
-0.858955,-0.985362,-0.957014,-0.898073,-0.748612,-0.019485,-0.132248,-0.913563,-1.487254,-0.655571,-1.536616,-1.508263,0.472897,-0.569799,0.226838,-0.790192,-1.085431,0.226838,-0.520659,-0.850138,-0.445323,-0.739835,-0.438022,-0.284472,-0.468142,-0.420812,-0.235232,-0.718885,-0.420812,-0.718885,0.115478,3
-0.337663,-0.147036,-0.148484,-0.176643,0.119531,-1.358873,-1.476296,-1.189178,-0.222877,0.039371,-0.478779,0.231844,0.355598,-0.181468,0.037084,0.247014,-0.041867,0.037084,0.929879,0.892693,0.975534,0.849433,0.965406,0.941070,1.156506,0.943612,0.976556,0.954408,0.943613,0.954408,0.000000,3
1.682382,-0.597233,-0.393015,1.692639,1.566973,-0.817485,-0.537730,-0.242440,1.647199,1.999859,1.431360,2.163622,-1.538726,1.988905,0.993567,2.808027,2.287075,0.951635,-0.166791,-0.349837,0.239887,-0.110232,-0.607899,0.429237,-0.358121,-0.589150,0.598852,-0.887616,-0.592871,-0.887615,0.256262,1
-0.154837,-0.213849,-0.121069,-0.056416,-0.213547,0.182906,0.245326,0.273263,-0.506605,-0.059564,-0.528391,-0.632931,-1.230900,-1.954322,0.164509,-0.089989,-2.275514,0.142734,1.520427,1.362795,1.555718,1.399487,1.632316,1.504446,-0.374025,1.170178,1.401600,1.225871,-2.291300,-2.307379,-1.305081,3
0.106703,-1.325800,-1.299563,0.131726,0.465759,-0.097199,-0.008853,0.005407,0.058758,0.447111,-0.357870,-0.677668,-0.457878,-1.678767,-0.036966,0.035517,-1.724103,0.032602,-1.309916,-1.922751,-1.220950,-1.760995,-1.323888,-0.652396,-0.878870,-1.298153,-0.640592,-1.860220,-1.751348,-1.751445,-1.164965,3
-0.976314,-0.241304,-0.235272,-0.583180,-0.949272,0.068866,0.135757,0.246431,-1.185561,-0.907733,-0.506696,-0.933931,0.946840,0.247899,0.267845,-0.448176,0.271413,-0.250603,-0.412337,-0.446447,-0.571117,-0.479873,-0.239142,-0.356493,0.690043,-0.252061,-0.318944,-0.361388,0.322302,0.211627,-1.050440,3
-0.448840,-0.078090,-0.248543,-0.314139,-0.579097,-0.236991,-0.317286,-0.927919,-1.202852,-0.671033,-1.121021,-1.825135,-0.101154,-0.216232,0.961206,-1.422712,-0.649650,0.946367,-0.322402,-0.528370,-0.210552,-0.315023,-0.209285,-0.440436,1.033758,-0.282763,-0.275384,-0.533989,-0.281215,-0.533989,-1.226861,1
0.604461,1.385113,0.552920,1.182847,1.336757,-0.132530,-0.784191,-1.212502,0.966424,1.119310,1.304389,0.766185,-0.034610,0.291128,-0.154305,-0.620466,0.218966,-0.175255,-0.503559,-0.654154,-0.445493,-0.608291,-0.480165,-0.556549,0.497507,-0.537729,-0.596881,-0.532370,0.114082,0.106663,0.671580,2
-1.151781,-0.146081,-0.184494,-0.419375,-0.589301,-0.197523,-0.068316,0.074040,-0.752172,-0.667786,-0.272901,-0.755971,1.364104,0.174833,0.005642,-0.635797,0.259731,-0.088057,0.334245,-0.054445,0.300900,0.086676,0.339432,0.259440,-0.100672,0.334124,0.311304,0.060465,0.526008,0.394764,0.887976,3
-0.296827,-0.705535,-0.242752,-0.439411,-0.238358,0.692556,0.011752,-0.156738,-0.112876,0.279033,-0.255972,0.334395,0.454179,0.136300,0.493918,0.755177,0.354441,0.493918,1.168167,0.619662,0.813246,0.839672,0.160909,0.641769,0.232387,1.696959,0.746602,0.889315,1.696961,0.889314,0.000000,1
-0.727943,0.614816,0.548748,-0.059088,-0.098325,-1.730033,-1.914712,-2.214793,-0.645248,-0.063442,-1.063517,-1.036874,0.282070,-0.106663,-0.067782,0.010390,-5.071174,-0.029017,-1.221549,-0.886289,-1.319873,-0.746470,-1.116192,-0.567155,0.207687,-1.299159,-0.393678,-1.154997,-5.114608,-4.092301,-2.940019,3
-1.517210,-0.252021,0.075873,-1.483132,-0.736267,-0.121853,-0.536714,-2.124718,-0.869250,-0.587623,-0.133475,-0.967709,0.948439,-0.600592,-0.853136,-1.194909,-1.096992,-0.853135,-0.135335,-0.105246,-0.003098,-0.450156,-0.224978,0.150605,1.080505,-0.319346,-0.178120,0.071312,-0.319346,0.071312,0.257576,1
-0.381645,0.006062,-0.011419,-0.317044,-0.920419,0.738438,0.943141,1.471368,-0.883556,-1.122728,-0.970958,-0.909481,0.149630,-0.676945,-0.920049,-1.459909,-1.409542,-0.920048,0.462039,1.253418,0.176794,0.253850,0.884992,0.641769,0.232387,0.206942,0.746602,1.529574,0.206943,1.529574,0.000000,2
-0.261832,-0.939932,-0.743818,-0.494240,0.134108,-0.568431,-0.734529,-0.989132,0.101617,0.341634,0.268940,-0.745285,-0.033651,0.262848,-0.508707,0.713035,0.395227,-0.554990,-1.496702,-1.752854,-1.524252,-1.559632,-1.340677,-1.488863,1.071558,-1.372144,-1.270508,-2.039064,-0.241445,-0.307131,-1.917690,2
0.949392,0.783557,-0.611077,1.487656,1.258745,-1.222956,-0.062115,-0.167223,1.286594,1.139315,0.806339,-0.769161,-0.939441,0.920773,-0.564551,-0.619511,1.094378,-0.543691,-0.181357,-0.211004,0.147720,-0.085964,-0.203072,-0.051276,1.037679,-0.217146,-0.013735,-0.202217,-0.224998,-0.202217,0.164557,3
0.658929,0.118234,0.331279,0.265894,0.112202,0.016702,0.315396,-0.019685,0.612133,-0.094809,0.984520,0.319356,-0.575268,0.193623,0.420973,0.960180,0.792725,0.432282,-1.267190,-1.169877,-1.279157,-1.217828,-1.219035,-1.361491,-0.300175,-1.069245,-1.084325,-1.070752,-1.268498,-1.069445,0.459183,2
-1.043308,-0.823578,-0.707536,-1.189079,-0.415142,0.273021,0.053201,-0.512828,-0.654114,-0.502473,-0.659352,-0.644090,1.613018,-0.912007,-0.155692,-0.021459,-0.121049,-0.155692,1.354652,1.887164,0.813246,2.011316,0.884992,1.346109,-0.154928,0.951956,1.446537,0.889315,0.951957,0.889314,0.000000,2
0.983995,-0.378207,-0.352713,0.395478,1.449452,0.102370,0.095755,0.094197,0.826756,1.489464,-0.009747,0.900011,-0.893177,-2.397161,-0.092424,1.450459,-2.665171,-0.182775,-0.351576,-0.603255,-0.328887,-0.523453,-0.296998,-0.076524,0.360584,-0.310680,-0.032467,-0.530128,-2.570273,-2.443900,-1.327320,2
1.377774,-0.425416,-0.362565,1.472778,1.042705,0.052967,-0.114052,-0.142181,0.771625,0.121954,0.631385,-2.105918,-1.784926,0.866547,0.285478,-1.230296,0.040742,0.285477,0.887486,1.279556,0.842702,0.981933,0.833761,0.815035,-1.050849,0.943612,0.847494,1.343693,0.943613,1.343693,0.000000,2
-0.746893,-1.237835,-1.043511,-0.863711,-1.005609,0.870837,1.152285,1.361589,-0.683389,0.371220,-1.201345,0.416690,0.362726,0.431519,-0.668360,0.308931,-0.186123,-0.668359,-1.831067,-1.585270,-2.233700,-2.124312,-1.371037,-0.853437,0.294686,-1.397176,-1.959344,-1.323889,-1.397178,-1.323888,0.257576,2
-0.308639,0.088898,0.143407,0.248744,-0.040659,-2.285465,-2.136382,-1.889978,-0.473571,-0.110403,-0.285548,-0.783014,-0.345937,0.661856,0.056074,-0.069533,-1.446236,0.167695,-0.196236,-0.346590,-0.169465,-0.115329,-0.182433,0.500141,1.528973,-0.279405,0.486488,-0.788623,-1.448248,-1.446938,-0.913107,3
1.336858,-0.099409,-0.118626,1.356162,1.801310,0.909280,-0.621090,-2.055955,1.557023,1.536814,1.358073,0.217217,-1.220445,1.362898,-0.800890,0.135365,1.499919,-0.800889,1.272920,0.978265,1.226278,1.051952,1.304989,1.210191,0.527566,1.360382,1.187168,0.976937,1.368125,0.976937,0.124779,2
0.293138,-0.086036,0.064923,0.173406,0.443843,0.433850,0.084667,-0.086618,0.633335,0.482749,0.561656,1.023604,-0.484408,0.318743,-0.950399,0.956661,0.600742,-0.966885,0.213839,-0.349837,0.753933,-0.110232,0.116746,0.061319,-0.771343,-0.188968,0.171103,-0.887616,-0.183992,-0.887615,0.256262,3
-0.165906,0.196015,0.287910,0.239716,-0.228999,-0.935599,-1.049744,-0.721328,-0.512225,-0.413704,-0.121663,-0.258897,-0.226114,-0.077099,-0.222153,-0.009060,-0.708682,-0.222153,0.809011,0.743877,0.837203,0.681185,0.858039,1.039792,0.288735,0.885143,0.823297,0.849585,0.885144,0.849584,0.115478,3
0.746461,-0.831952,-0.789057,0.866295,1.520930,0.021202,0.090082,0.185339,0.964825,1.392955,0.819136,0.311454,-0.450017,1.231906,1.242864,0.790182,1.280862,1.228587,-0.377191,-0.335290,-0.409624,-0.447422,-0.371008,-0.398666,0.182916,-0.278169,-0.198759,-0.207083,-0.285317,-0.205183,0.459183,2
-0.314209,0.645850,0.649590,-0.474516,-1.087944,-1.663984,-1.638553,-1.678261,-0.114696,-1.048938,0.307494,0.107397,1.200942,0.491506,-0.336497,-0.593343,0.631605,-0.293781,1.360784,1.480617,2.849151,1.931294,1.381291,-0.741587,0.884530,0.827669,-0.704912,0.973197,0.721631,0.742650,0.631441,1
